message_id,ticket_id,sender_type,message_content,sent_at,message_type
TM00000349,TK0000349,user,问题已处理，请确认,2026-01-20 09:31:19,system
TM00000350,TK0000350,agent,申请退款或补发,2026-04-21 05:21:48,text
TM00000351,TK0000351,agent,问题已处理，请确认,2025-08-14 16:58:49,text
TM00000352,TK0000352,user,问题已处理，请确认,2025-11-09 05:33:56,text
TM00000353,TK0000353,agent,申请退款或补发,2026-06-20 00:24:50,text
TM00000354,TK0000354,agent,咨询当前处理进度,2025-07-31 03:05:59,text
TM00000355,TK0000355,user,请提供相关订单信息,2026-02-18 00:02:55,text
TM00000356,TK0000356,agent,咨询当前处理进度,2025-10-02 23:50:16,text
TM00000357,TK0000357,agent,已收到您的问题，正在核实,2026-08-06 11:41:36,text
TM00000358,TK0000358,agent,感谢您的耐心等待,2025-08-20 12:11:58,text
TM00000359,TK0000359,user,请提供相关订单信息,2026-08-19 08:05:32,text
TM00000360,TK0000360,bot,请提供相关订单信息,2026-08-03 16:00:58,text
TM00000361,TK0000361,user,感谢您的耐心等待,2025-08-23 07:30:24,text
TM00000362,TK0000362,agent,已收到您的问题，正在核实,2025-11-27 03:58:16,text
TM00000363,TK0000363,agent,问题已处理，请确认,2026-06-05 23:37:03,text
TM00000364,TK0000364,bot,请提供相关订单信息,2025-12-04 19:55:55,text
TM00000365,TK0000365,bot,请提供相关订单信息,2025-04-04 17:31:28,text
TM00000366,TK0000366,agent,咨询当前处理进度,2025-01-17 13:13:32,text
TM00000367,TK0000367,user,请提供相关订单信息,2026-06-20 01:20:03,text
TM00000368,TK0000368,bot,咨询当前处理进度,2025-08-31 20:06:22,text
TM00000369,TK0000369,user,问题已处理，请确认,2026-01-05 02:50:55,text
TM00000370,TK0000370,agent,咨询当前处理进度,2026-01-06 12:52:54,text
TM00000371,TK0000371,agent,问题已处理，请确认,2025-04-17 12:50:37,image
TM00000372,TK0000372,user,感谢您的耐心等待,2025-10-11 14:58:51,image
TM00000373,TK0000373,bot,问题已处理，请确认,2025-12-08 09:53:49,system
TM00000374,TK0000374,agent,请提供相关订单信息,2025-06-11 16:04:22,text
TM00000375,TK0000375,agent,请提供相关订单信息,2025-09-13 08:25:58,text
TM00000376,TK0000376,user,感谢您的耐心等待,2026-01-26 09:53:58,text
TM00000377,TK0000377,agent,请提供相关订单信息,2025-07-02 09:14:53,system
TM00000378,TK0000378,agent,感谢您的耐心等待,2026-04-08 19:28:57,system
TM00000379,TK0000379,agent,申请退款或补发,2025-04-19 11:21:30,text
TM00000380,TK0000380,user,已收到您的问题，正在核实,2025-10-03 21:48:06,text
TM00000381,TK0000381,user,咨询当前处理进度,2025-06-11 04:29:49,text
TM00000382,TK0000382,user,请提供相关订单信息,2026-02-16 14:08:52,text
TM00000383,TK0000383,agent,感谢您的耐心等待,2026-06-05 06:48:00,image
TM00000384,TK0000384,agent,申请退款或补发,2025-09-19 12:00:19,system
TM00000385,TK0000385,bot,感谢您的耐心等待,2026-03-15 16:10:50,text
TM00000386,TK0000386,agent,问题已处理，请确认,2026-07-21 22:20:22,text
TM00000387,TK0000387,bot,请提供相关订单信息,2026-02-11 17:59:30,text
TM00000388,TK0000388,user,申请退款或补发,2025-02-07 20:43:33,text
TM00000389,TK0000389,user,请提供相关订单信息,2025-10-20 14:03:16,text
TM00000390,TK0000390,user,咨询当前处理进度,2026-08-03 16:42:44,image
TM00000391,TK0000391,agent,已收到您的问题，正在核实,2026-06-23 17:29:02,text
TM00000392,TK0000392,agent,请提供相关订单信息,2026-06-27 08:24:31,text
TM00000393,TK0000393,user,申请退款或补发,2025-05-17 11:03:09,text
TM00000394,TK0000394,agent,问题已处理，请确认,2025-11-26 03:54:44,text
TM00000395,TK0000395,agent,申请退款或补发,2025-10-09 08:53:03,text
TM00000396,TK0000396,bot,已收到您的问题，正在核实,2026-03-22 02:37:05,text
TM00000397,TK0000397,agent,感谢您的耐心等待,2025-03-24 18:53:44,text
TM00000398,TK0000398,user,请提供相关订单信息,2025-08-13 10:45:02,text
TM00000399,TK0000399,user,请提供相关订单信息,2025-01-20 23:35:13,text
TM00000400,TK0000400,user,申请退款或补发,2025-06-18 16:22:53,text
TM00000401,TK0000401,agent,申请退款或补发,2025-09-15 11:37:12,text
TM00000402,TK0000402,user,请提供相关订单信息,2026-01-19 21:05:01,text
TM00000403,TK0000403,user,感谢您的耐心等待,2026-07-30 10:35:03,text
TM00000404,TK0000404,agent,申请退款或补发,2025-02-19 07:55:35,text
TM00000405,TK0000405,agent,问题已处理，请确认,2025-07-29 05:51:28,text
TM00000406,TK0000406,user,已收到您的问题，正在核实,2026-01-26 16:40:24,text
TM00000407,TK0000407,bot,感谢您的耐心等待,2025-01-29 20:57:08,text
TM00000408,TK0000408,agent,问题已处理，请确认,2025-03-25 08:33:43,text
TM00000409,TK0000409,bot,问题已处理，请确认,2025-10-26 04:39:41,text
TM00000410,TK0000410,user,感谢您的耐心等待,2026-06-27 02:36:53,image
TM00000411,TK0000411,bot,已收到您的问题，正在核实,2026-07-21 04:37:55,system
TM00000412,TK0000412,user,请提供相关订单信息,2025-04-01 21:31:14,text
TM00000413,TK0000413,agent,问题已处理，请确认,2026-07-26 22:01:52,text
TM00000414,TK0000414,user,感谢您的耐心等待,2026-01-08 02:00:20,text
TM00000415,TK0000415,user,问题已处理，请确认,2026-07-26 02:34:27,text
TM00000416,TK0000416,bot,咨询当前处理进度,2025-06-12 13:55:22,text
TM00000417,TK0000417,agent,感谢您的耐心等待,2025-11-16 20:46:51,text
TM00000418,TK0000418,bot,感谢您的耐心等待,2025-03-29 21:41:14,text
TM00000419,TK0000419,agent,已收到您的问题，正在核实,2026-03-27 04:33:47,text
TM00000420,TK0000420,agent,已收到您的问题，正在核实,2025-12-28 06:13:18,text
TM00000421,TK0000421,agent,咨询当前处理进度,2026-05-06 09:51:00,text
TM00000422,TK0000422,agent,请提供相关订单信息,2026-01-31 13:57:34,text
TM00000423,TK0000423,user,咨询当前处理进度,2025-03-17 16:18:44,text
TM00000424,TK0000424,bot,问题已处理，请确认,2025-06-29 13:28:31,text
TM00000425,TK0000425,agent,感谢您的耐心等待,2025-09-15 20:30:50,text
TM00000426,TK0000426,user,已收到您的问题，正在核实,2025-05-15 20:49:34,text
TM00000427,TK0000427,user,申请退款或补发,2025-04-06 23:57:30,text
TM00000428,TK0000428,agent,请提供相关订单信息,2026-03-18 08:42:32,text
TM00000429,TK0000429,agent,已收到您的问题，正在核实,2025-07-26 16:08:22,text
TM00000430,TK0000430,user,问题已处理，请确认,2026-01-22 20:05:54,text
TM00000431,TK0000431,agent,咨询当前处理进度,2026-01-03 20:49:57,text
TM00000432,TK0000432,user,咨询当前处理进度,2026-08-23 22:12:04,text
TM00000433,TK0000433,user,申请退款或补发,2025-12-11 15:41:26,text
TM00000434,TK0000434,user,申请退款或补发,2025-10-01 20:55:00,text
TM00000435,TK0000435,agent,已收到您的问题，正在核实,2025-10-15 19:08:26,text
TM00000436,TK0000436,user,问题已处理，请确认,2026-03-20 19:39:03,text
TM00000437,TK0000437,user,申请退款或补发,2025-02-18 22:27:08,text
TM00000438,TK0000438,agent,申请退款或补发,2026-01-21 20:47:45,text
TM00000439,TK0000439,user,问题已处理，请确认,2025-08-20 12:32:39,text
TM00000440,TK0000440,agent,感谢您的耐心等待,2025-02-08 10:28:03,text
TM00000441,TK0000441,agent,已收到您的问题，正在核实,2025-08-02 12:34:19,text
TM00000442,TK0000442,user,请提供相关订单信息,2025-02-15 07:24:02,text
TM00000443,TK0000443,user,咨询当前处理进度,2026-01-25 00:59:49,text
TM00000444,TK0000444,agent,问题已处理，请确认,2025-04-05 22:13:40,text
TM00000445,TK0000445,agent,问题已处理，请确认,2025-09-02 02:22:38,text
TM00000446,TK0000446,agent,申请退款或补发,2025-12-18 20:35:18,system
TM00000447,TK0000447,user,请提供相关订单信息,2025-10-23 14:27:00,text
TM00000448,TK0000448,user,咨询当前处理进度,2026-08-04 14:30:07,system
TM00000449,TK0000449,bot,已收到您的问题，正在核实,2025-09-29 01:25:28,text
TM00000450,TK0000450,user,已收到您的问题，正在核实,2026-01-15 09:15:08,text
TM00000451,TK0000451,user,已收到您的问题，正在核实,2025-09-01 16:55:59,image
TM00000452,TK0000452,agent,问题已处理，请确认,2025-08-31 08:32:38,text
TM00000453,TK0000453,user,请提供相关订单信息,2025-02-01 10:01:17,text
TM00000454,TK0000454,agent,感谢您的耐心等待,2026-07-07 12:22:23,text
TM00000455,TK0000455,agent,感谢您的耐心等待,2025-01-27 02:37:00,text
TM00000456,TK0000456,agent,感谢您的耐心等待,2025-11-13 16:58:40,text
TM00000457,TK0000457,user,申请退款或补发,2026-05-24 22:33:52,text
TM00000458,TK0000458,user,感谢您的耐心等待,2026-03-25 14:43:26,text
TM00000459,TK0000459,user,申请退款或补发,2026-08-22 08:25:42,image
TM00000460,TK0000460,user,问题已处理，请确认,2025-06-26 10:08:53,text
TM00000461,TK0000461,agent,问题已处理，请确认,2026-03-10 16:21:26,text
TM00000462,TK0000462,agent,请提供相关订单信息,2026-03-08 05:54:18,text
TM00000463,TK0000463,agent,感谢您的耐心等待,2026-06-09 18:26:24,text
TM00000464,TK0000464,agent,咨询当前处理进度,2026-02-18 22:52:55,text
TM00000465,TK0000465,agent,请提供相关订单信息,2026-01-12 22:40:09,text
TM00000466,TK0000466,agent,感谢您的耐心等待,2025-07-31 23:51:59,system
TM00000467,TK0000467,bot,咨询当前处理进度,2025-06-30 21:31:25,text
TM00000468,TK0000468,agent,感谢您的耐心等待,2025-08-01 00:53:17,text
TM00000469,TK0000469,user,感谢您的耐心等待,2025-01-22 08:16:16,text
TM00000470,TK0000470,user,请提供相关订单信息,2026-02-10 03:13:06,text
TM00000471,TK0000471,agent,请提供相关订单信息,2025-01-12 02:34:24,text
TM00000472,TK0000472,bot,咨询当前处理进度,2025-06-23 20:11:06,system
TM00000473,TK0000473,user,已收到您的问题，正在核实,2025-09-06 14:39:36,text
TM00000474,TK0000474,agent,已收到您的问题，正在核实,2025-01-21 05:44:55,text
TM00000475,TK0000475,agent,感谢您的耐心等待,2025-07-17 14:22:30,text
TM00000476,TK0000476,agent,请提供相关订单信息,2026-01-26 13:33:06,text
TM00000477,TK0000477,user,咨询当前处理进度,2025-09-06 12:21:16,text
TM00000478,TK0000478,user,请提供相关订单信息,2026-01-01 08:19:24,text
TM00000479,TK0000479,agent,已收到您的问题，正在核实,2025-10-08 21:17:29,text
TM00000480,TK0000480,user,请提供相关订单信息,2025-12-27 18:15:14,text
TM00000481,TK0000481,user,申请退款或补发,2025-12-01 19:15:27,text
TM00000482,TK0000482,agent,问题已处理，请确认,2025-03-18 12:00:04,text
TM00000483,TK0000483,user,申请退款或补发,2025-07-24 06:05:04,text
TM00000484,TK0000484,user,问题已处理，请确认,2025-03-06 03:46:34,text
TM00000485,TK0000485,agent,已收到您的问题，正在核实,2026-03-18 00:24:00,text
TM00000486,TK0000486,user,感谢您的耐心等待,2026-07-14 01:08:57,text
TM00000487,TK0000487,bot,请提供相关订单信息,2025-06-27 03:10:00,text
TM00000488,TK0000488,agent,已收到您的问题，正在核实,2025-02-15 11:56:47,text
TM00000489,TK0000489,bot,请提供相关订单信息,2025-08-10 08:51:17,system
TM00000490,TK0000490,user,问题已处理，请确认,2025-12-09 00:16:54,text
TM00000491,TK0000491,user,感谢您的耐心等待,2025-11-18 03:13:41,text
TM00000492,TK0000492,user,申请退款或补发,2026-05-30 09:32:11,text
TM00000493,TK0000493,agent,请提供相关订单信息,2026-03-10 08:35:35,text
TM00000494,TK0000494,agent,申请退款或补发,2026-06-26 08:46:11,text
TM00000495,TK0000495,user,申请退款或补发,2025-07-16 22:04:16,text
TM00000496,TK0000496,user,已收到您的问题，正在核实,2026-03-27 16:44:40,text
TM00000497,TK0000497,user,已收到您的问题，正在核实,2025-03-03 17:44:57,text
TM00000498,TK0000498,agent,请提供相关订单信息,2025-09-14 15:34:26,text
TM00000499,TK0000499,user,请提供相关订单信息,2026-07-08 23:53:41,image
TM00000500,TK0000500,agent,已收到您的问题，正在核实,2025-03-05 07:13:08,text
TM00000501,TK0000501,user,咨询当前处理进度,2026-08-23 19:37:29,text
TM00000502,TK0000502,user,感谢您的耐心等待,2025-06-24 01:41:49,text
TM00000503,TK0000503,bot,感谢您的耐心等待,2025-05-04 12:37:18,text
TM00000504,TK0000504,agent,问题已处理，请确认,2025-04-14 07:56:10,text
TM00000505,TK0000505,user,申请退款或补发,2025-04-10 22:36:28,text
TM00000506,TK0000506,agent,已收到您的问题，正在核实,2026-06-07 03:22:55,text
TM00000507,TK0000507,agent,感谢您的耐心等待,2026-03-16 10:33:43,text
TM00000508,TK0000508,user,咨询当前处理进度,2025-08-03 14:15:17,text
TM00000509,TK0000509,agent,问题已处理，请确认,2026-06-06 15:47:57,text
TM00000510,TK0000510,user,感谢您的耐心等待,2026-03-10 08:38:56,text
TM00000511,TK0000511,agent,问题已处理，请确认,2025-12-11 09:28:22,system
TM00000512,TK0000512,user,已收到您的问题，正在核实,2026-05-12 13:55:56,text
TM00000513,TK0000513,user,问题已处理，请确认,2025-11-30 04:36:30,text
TM00000514,TK0000514,agent,感谢您的耐心等待,2025-07-31 08:57:24,text
TM00000515,TK0000515,user,问题已处理，请确认,2025-11-04 07:30:10,text
TM00000516,TK0000516,agent,感谢您的耐心等待,2026-08-10 16:52:34,text
TM00000517,TK0000517,user,已收到您的问题，正在核实,2026-04-21 19:03:36,text
TM00000518,TK0000518,agent,感谢您的耐心等待,2026-06-22 20:05:17,text
TM00000519,TK0000519,agent,申请退款或补发,2026-01-03 16:22:11,text
TM00000520,TK0000520,user,问题已处理，请确认,2026-06-13 09:47:14,text
TM00000521,TK0000521,bot,咨询当前处理进度,2026-03-20 06:58:33,text
TM00000522,TK0000522,agent,咨询当前处理进度,2026-08-01 05:36:14,text
TM00000523,TK0000523,agent,申请退款或补发,2025-08-02 11:53:58,text
TM00000524,TK0000524,user,请提供相关订单信息,2025-12-04 23:35:50,text
TM00000525,TK0000525,user,请提供相关订单信息,2026-01-14 03:40:23,text
TM00000526,TK0000526,user,感谢您的耐心等待,2025-01-24 21:26:01,text
TM00000527,TK0000527,agent,感谢您的耐心等待,2026-04-20 01:50:22,image
TM00000528,TK0000528,user,申请退款或补发,2025-04-02 19:17:06,text
TM00000529,TK0000529,user,感谢您的耐心等待,2025-01-29 11:31:53,text
TM00000530,TK0000530,user,申请退款或补发,2026-07-25 04:15:50,text
TM00000531,TK0000531,agent,申请退款或补发,2025-05-24 20:30:56,image
TM00000532,TK0000532,agent,咨询当前处理进度,2026-04-24 08:23:21,image
TM00000533,TK0000533,agent,咨询当前处理进度,2026-03-17 18:28:14,text
TM00000534,TK0000534,user,感谢您的耐心等待,2025-07-13 18:03:06,text
TM00000535,TK0000535,user,咨询当前处理进度,2025-11-22 23:46:07,text
TM00000536,TK0000536,agent,感谢您的耐心等待,2025-10-04 22:57:27,text
TM00000537,TK0000537,bot,咨询当前处理进度,2025-07-31 10:08:59,text
TM00000538,TK0000538,user,申请退款或补发,2025-03-31 11:08:06,text
TM00000539,TK0000539,agent,已收到您的问题，正在核实,2026-03-19 23:38:05,text
TM00000540,TK0000540,user,问题已处理，请确认,2026-02-07 01:02:27,text
TM00000541,TK0000541,agent,已收到您的问题，正在核实,2025-02-23 01:26:29,text
TM00000542,TK0000542,bot,申请退款或补发,2026-02-20 06:17:19,text
TM00000543,TK0000543,agent,申请退款或补发,2026-02-07 11:04:38,text
TM00000544,TK0000544,user,请提供相关订单信息,2025-01-26 21:03:28,image
TM00000545,TK0000545,bot,问题已处理，请确认,2026-08-26 00:51:28,text
TM00000546,TK0000546,user,感谢您的耐心等待,2026-06-06 12:08:20,image
TM00000547,TK0000547,agent,已收到您的问题，正在核实,2025-10-12 20:31:57,text
TM00000548,TK0000548,user,问题已处理，请确认,2026-08-10 16:53:40,text
TM00000549,TK0000549,agent,感谢您的耐心等待,2025-07-27 05:54:24,text
TM00000550,TK0000550,user,咨询当前处理进度,2026-08-13 20:28:18,text
TM00000551,TK0000551,user,咨询当前处理进度,2025-02-05 07:48:53,text
TM00000552,TK0000552,user,申请退款或补发,2025-07-04 07:02:30,text
TM00000553,TK0000553,user,感谢您的耐心等待,2025-06-14 01:04:21,text
TM00000554,TK0000554,user,申请退款或补发,2025-11-21 15:50:17,text
TM00000555,TK0000555,user,感谢您的耐心等待,2026-05-29 07:09:53,text
TM00000556,TK0000556,agent,问题已处理，请确认,2026-04-14 00:47:35,text
TM00000557,TK0000557,agent,咨询当前处理进度,2026-08-15 11:00:12,text
TM00000558,TK0000558,user,问题已处理，请确认,2025-12-05 19:04:05,text
TM00000559,TK0000559,user,请提供相关订单信息,2026-03-20 17:56:20,text
TM00000560,TK0000560,user,感谢您的耐心等待,2025-04-06 18:51:15,text
TM00000561,TK0000561,agent,咨询当前处理进度,2025-07-15 04:36:45,text
TM00000562,TK0000562,bot,已收到您的问题，正在核实,2026-07-26 22:16:48,text
TM00000563,TK0000563,user,感谢您的耐心等待,2026-06-13 22:41:14,text
TM00000564,TK0000564,user,咨询当前处理进度,2025-06-25 17:10:25,text
TM00000565,TK0000565,bot,感谢您的耐心等待,2025-06-05 03:11:12,text
TM00000566,TK0000566,user,请提供相关订单信息,2025-04-17 11:35:16,text
TM00000567,TK0000567,agent,咨询当前处理进度,2026-05-24 18:21:00,text
TM00000568,TK0000568,agent,已收到您的问题，正在核实,2025-06-06 00:39:13,text
